"","performance_id","analysisId","modelOrigin","recalibrationPeriod","featureSet","devPeriod","startDate","endDate","periodMidpoint","devStartDate","devEndDate","wDev","wRecal","targetId","outcomeId","targetName","outcomeName","fullName","legendLabel","AUROC","populationSize","outcomeCount","Eavg","meanPrediction","observedRisk","observedMeanDiff"
"686",251,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_FullPop","Parsimonious",NA,2022-10-01,2022-12-31,2022-11-16,NA,NA,NA,"12m_full",31,14,"CovidNew","Hospitalization","CovidNew-Hospitalization | Parsimonious | Recalibrated Influenza","coverH",0.799198576336736,203657,6880,0.103392459483743,0.138001460816191,0.0337822908124936,-0.104219170003697
"687",262,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_Sampled","Parsimonious",NA,2022-10-01,2022-12-31,2022-11-16,NA,NA,NA,"12m_150k",31,14,"CovidNew","Hospitalization","CovidNew-Hospitalization | Parsimonious | Recalibrated Influenza","coverH",0.799198576336736,203657,6880,0.105944233135532,0.140570153817389,0.0337822908124936,-0.106787863004895
"688",13,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_3_Months","Full",NA,2022-10-01,2022-12-31,2022-11-16,NA,NA,NA,"3m",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Full | Recalibrated Influenza","dataDrivenI",0.810335954627134,192686,5076,0.292934570568087,0.320590870261486,0.0263433773081594,-0.294247492953327
"689",146,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_6_Months","Full",NA,2022-10-01,2022-12-31,2022-11-16,NA,NA,NA,"6m",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Full | Recalibrated Influenza","dataDrivenI",0.810335959877534,192686,5076,0.0879375192741895,0.115068923125203,0.0263433773081594,-0.0887255458170436
"690",265,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_9_Months","Full",NA,2022-10-01,2022-12-31,2022-11-16,NA,NA,NA,"9m",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Full | Recalibrated Influenza","dataDrivenI",0.810335907898572,192686,5076,0.0828380061483994,0.109834416264123,0.0263433773081594,-0.0834910389559636
"691",276,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_FullPop","Full",NA,2022-10-01,2022-12-31,2022-11-16,NA,NA,NA,"12m_full",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Full | Recalibrated Influenza","dataDrivenI",0.810335988229695,192686,5076,0.0812971550684897,0.10818660195241,0.0263433773081594,-0.0818432246442506
"692",287,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_Sampled","Full",NA,2022-10-01,2022-12-31,2022-11-16,NA,NA,NA,"12m_150k",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Full | Recalibrated Influenza","dataDrivenI",0.810335973003534,192686,5076,0.0825318377447938,0.109437683913354,0.0263433773081594,-0.0830943066051946
"693",3,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_FullPop","Parsimonious",NA,2022-10-01,2022-12-31,2022-11-16,NA,NA,NA,"12m_full",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Parsimonious | Recalibrated Influenza","coverI",0.770049429157589,192686,5076,0.0873178232822668,0.114000114414514,0.0263433773081594,-0.0876567371063546
"694",14,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_Sampled","Parsimonious",NA,2022-10-01,2022-12-31,2022-11-16,NA,NA,NA,"12m_150k",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Parsimonious | Recalibrated Influenza","coverI",0.770049429157589,192686,5076,0.0886927559679587,0.115387077777613,0.0263433773081594,-0.0890437004694536
"695",301,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_3_Months","Parsimonious",NA,2022-10-01,2022-12-31,2022-11-16,NA,NA,NA,"3m",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Parsimonious | Recalibrated Influenza","coverI",0.770049429157589,192686,5076,0.301226908972361,0.328624610018898,0.0263433773081594,-0.302281232710739
"696",314,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_6_Months","Parsimonious",NA,2022-10-01,2022-12-31,2022-11-16,NA,NA,NA,"6m",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Parsimonious | Recalibrated Influenza","coverI",0.770049429157589,192686,5076,0.0958588907988337,0.12274542823662,0.0263433773081594,-0.0964020509284606
"697",327,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_9_Months","Parsimonious",NA,2022-10-01,2022-12-31,2022-11-16,NA,NA,NA,"9m",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Parsimonious | Recalibrated Influenza","coverI",0.770049429157589,192686,5076,0.0890673280877023,0.115836632970546,0.0263433773081594,-0.0894932556623866
"698",29,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_3_Months","Full",NA,2023-01-01,2023-03-31,2023-02-14,NA,NA,NA,"3m",31,11,"CovidNew","Fatality","CovidNew-Fatality | Full | Recalibrated Influenza","dataDrivenF",0.722493869570158,152775,973,0.00232229560836263,0.00838633929679863,0.006368843069874,-0.00201749622692463
"699",42,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_6_Months","Full",NA,2023-01-01,2023-03-31,2023-02-14,NA,NA,NA,"6m",31,11,"CovidNew","Fatality","CovidNew-Fatality | Full | Recalibrated Influenza","dataDrivenF",0.722493947428923,152775,973,0.0318869721472018,0.0383009288616871,0.006368843069874,-0.0319320857918131
"700",54,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_9_Months","Full",NA,2023-01-01,2023-03-31,2023-02-14,NA,NA,NA,"9m",31,11,"CovidNew","Fatality","CovidNew-Fatality | Full | Recalibrated Influenza","dataDrivenF",0.722493801866885,152775,973,0.0218224772251451,0.0281993351955254,0.006368843069874,-0.0218304921256514
"701",65,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_FullPop","Full",NA,2023-01-01,2023-03-31,2023-02-14,NA,NA,NA,"12m_full",31,11,"CovidNew","Fatality","CovidNew-Fatality | Full | Recalibrated Influenza","dataDrivenF",0.722493940658596,152775,973,0.0165274408740342,0.0228914998595193,0.006368843069874,-0.0165226567896453
"702",76,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_Sampled","Full",NA,2023-01-01,2023-03-31,2023-02-14,NA,NA,NA,"12m_150k",31,11,"CovidNew","Fatality","CovidNew-Fatality | Full | Recalibrated Influenza","dataDrivenF",0.722493900036631,152775,973,0.0174922121420873,0.023854446710276,0.006368843069874,-0.017485603640402
"703",91,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_3_Months","Parsimonious",NA,2023-01-01,2023-03-31,2023-02-14,NA,NA,NA,"3m",31,11,"CovidNew","Fatality","CovidNew-Fatality | Parsimonious | Recalibrated Influenza","coverF",0.747563819576572,152775,973,0.00293195796511842,0.00917135199803499,0.006368843069874,-0.00280250892816099
"704",104,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_6_Months","Parsimonious",NA,2023-01-01,2023-03-31,2023-02-14,NA,NA,NA,"6m",31,11,"CovidNew","Fatality","CovidNew-Fatality | Parsimonious | Recalibrated Influenza","coverF",0.747563819576572,152775,973,0.0390380928330477,0.0452912220389914,0.006368843069874,-0.0389223789691174
"705",117,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_9_Months","Parsimonious",NA,2023-01-01,2023-03-31,2023-02-14,NA,NA,NA,"9m",31,11,"CovidNew","Fatality","CovidNew-Fatality | Parsimonious | Recalibrated Influenza","coverF",0.747563819576572,152775,973,0.0285767663309223,0.0348120983914137,0.006368843069874,-0.0284432553215397
"706",128,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_FullPop","Parsimonious",NA,2023-01-01,2023-03-31,2023-02-14,NA,NA,NA,"12m_full",31,11,"CovidNew","Fatality","CovidNew-Fatality | Parsimonious | Recalibrated Influenza","coverF",0.747563819576572,152775,973,0.0218903704941509,0.0281185584517101,0.006368843069874,-0.0217497153818361
"707",139,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_Sampled","Parsimonious",NA,2023-01-01,2023-03-31,2023-02-14,NA,NA,NA,"12m_150k",31,11,"CovidNew","Fatality","CovidNew-Fatality | Parsimonious | Recalibrated Influenza","coverF",0.747563819576572,152775,973,0.0231166668641323,0.0293446722731644,0.006368843069874,-0.0229758292032904
"708",153,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_3_Months","Full",NA,2023-01-01,2023-03-31,2023-02-14,NA,NA,NA,"3m",31,14,"CovidNew","Hospitalization","CovidNew-Hospitalization | Full | Recalibrated Influenza","dataDrivenH",0.765179313995882,150459,5557,0.330182553972604,0.368006980336532,0.036933649698589,-0.331073330637943
"709",166,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_6_Months","Full",NA,2023-01-01,2023-03-31,2023-02-14,NA,NA,NA,"6m",31,14,"CovidNew","Hospitalization","CovidNew-Hospitalization | Full | Recalibrated Influenza","dataDrivenH",0.765179337591906,150459,5557,0.0969602608125366,0.134349587012245,0.036933649698589,-0.097415937313656
"710",178,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_9_Months","Full",NA,2023-01-01,2023-03-31,2023-02-14,NA,NA,NA,"9m",31,14,"CovidNew","Hospitalization","CovidNew-Hospitalization | Full | Recalibrated Influenza","dataDrivenH",0.765179489103216,150459,5557,0.0873084534311764,0.124510607770044,0.036933649698589,-0.087576958071455
"711",189,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_FullPop","Full",NA,2023-01-01,2023-03-31,2023-02-14,NA,NA,NA,"12m_full",31,14,"CovidNew","Hospitalization","CovidNew-Hospitalization | Full | Recalibrated Influenza","dataDrivenH",0.765179415831353,150459,5557,0.0865282801055628,0.123588113194742,0.036933649698589,-0.086654463496153
"712",200,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_Sampled","Full",NA,2023-01-01,2023-03-31,2023-02-14,NA,NA,NA,"12m_150k",31,14,"CovidNew","Hospitalization","CovidNew-Hospitalization | Full | Recalibrated Influenza","dataDrivenH",0.765179368018357,150459,5557,0.0886573694237097,0.125729549733709,0.036933649698589,-0.08879590003512
"713",215,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_3_Months","Parsimonious",NA,2023-01-01,2023-03-31,2023-02-14,NA,NA,NA,"3m",31,14,"CovidNew","Hospitalization","CovidNew-Hospitalization | Parsimonious | Recalibrated Influenza","coverH",0.791160700130983,150459,5557,0.333506432073689,0.372255079962521,0.036933649698589,-0.335321430263932
"714",229,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_6_Months","Parsimonious",NA,2023-01-01,2023-03-31,2023-02-14,NA,NA,NA,"6m",31,14,"CovidNew","Hospitalization","CovidNew-Hospitalization | Parsimonious | Recalibrated Influenza","coverH",0.791160700130983,150459,5557,0.110770757531117,0.148770259256024,0.036933649698589,-0.111836609557435
"715",241,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_9_Months","Parsimonious",NA,2023-01-01,2023-03-31,2023-02-14,NA,NA,NA,"9m",31,14,"CovidNew","Hospitalization","CovidNew-Hospitalization | Parsimonious | Recalibrated Influenza","coverH",0.791160700130983,150459,5557,0.103971901696429,0.141782220150008,0.036933649698589,-0.104848570451419
"716",252,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_FullPop","Parsimonious",NA,2023-01-01,2023-03-31,2023-02-14,NA,NA,NA,"12m_full",31,14,"CovidNew","Hospitalization","CovidNew-Hospitalization | Parsimonious | Recalibrated Influenza","coverH",0.791160700130983,150459,5557,0.103527241762629,0.141197754816443,0.036933649698589,-0.104264105117854
"717",263,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_Sampled","Parsimonious",NA,2023-01-01,2023-03-31,2023-02-14,NA,NA,NA,"12m_150k",31,14,"CovidNew","Hospitalization","CovidNew-Hospitalization | Parsimonious | Recalibrated Influenza","coverH",0.791160700130983,150459,5557,0.106119696358485,0.143808984842518,0.036933649698589,-0.106875335143929
"718",24,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_3_Months","Full",NA,2023-01-01,2023-03-31,2023-02-14,NA,NA,NA,"3m",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Full | Recalibrated Influenza","dataDrivenI",0.803360996101373,142255,4079,0.2956728036552,0.325577577594979,0.0286738603212541,-0.296903717273725
"719",157,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_6_Months","Full",NA,2023-01-01,2023-03-31,2023-02-14,NA,NA,NA,"6m",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Full | Recalibrated Influenza","dataDrivenI",0.803361033360525,142255,4079,0.0877444852334208,0.117106983110649,0.0286738603212541,-0.0884331227893949
"720",266,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_9_Months","Full",NA,2023-01-01,2023-03-31,2023-02-14,NA,NA,NA,"9m",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Full | Recalibrated Influenza","dataDrivenI",0.803361027150666,142255,4079,0.0827578088114951,0.111977773007473,0.0286738603212541,-0.0833039126862189
"721",277,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_FullPop","Full",NA,2023-01-01,2023-03-31,2023-02-14,NA,NA,NA,"12m_full",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Full | Recalibrated Influenza","dataDrivenI",0.803361095459113,142255,4079,0.0813386437233059,0.110445068589408,0.0286738603212541,-0.0817712082681539
"722",288,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_Sampled","Full",NA,2023-01-01,2023-03-31,2023-02-14,NA,NA,NA,"12m_150k",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Full | Recalibrated Influenza","dataDrivenI",0.803361042231752,142255,4079,0.0825795516202306,0.111703275796743,0.0286738603212541,-0.0830294154754889
"723",4,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_FullPop","Parsimonious",NA,2023-01-01,2023-03-31,2023-02-14,NA,NA,NA,"12m_full",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Parsimonious | Recalibrated Influenza","coverI",0.76748366927794,142255,4079,0.0868923005688147,0.115868517410212,0.0286738603212541,-0.0871946570889579
"724",15,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_Sampled","Parsimonious",NA,2023-01-01,2023-03-31,2023-02-14,NA,NA,NA,"12m_150k",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Parsimonious | Recalibrated Influenza","coverI",0.76748366927794,142255,4079,0.0882812194158056,0.117269942442707,0.0286738603212541,-0.0885960821214529
"725",302,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_3_Months","Parsimonious",NA,2023-01-01,2023-03-31,2023-02-14,NA,NA,NA,"3m",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Parsimonious | Recalibrated Influenza","coverI",0.76748366927794,142255,4079,0.303613419523776,0.333310537866392,0.0286738603212541,-0.304636677545138
"726",316,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_6_Months","Parsimonious",NA,2023-01-01,2023-03-31,2023-02-14,NA,NA,NA,"6m",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Parsimonious | Recalibrated Influenza","coverI",0.76748366927794,142255,4079,0.0954156889480822,0.124591449754505,0.0286738603212541,-0.0959175894332509
"727",328,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_9_Months","Parsimonious",NA,2023-01-01,2023-03-31,2023-02-14,NA,NA,NA,"9m",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Parsimonious | Recalibrated Influenza","coverI",0.76748366927794,142255,4079,0.0886060815012687,0.117667517696287,0.0286738603212541,-0.0889936573750329
"728",30,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_3_Months","Full",NA,2023-04-01,2023-06-01,2023-05-01,NA,NA,NA,"3m",31,11,"CovidNew","Fatality","CovidNew-Fatality | Full | Recalibrated Influenza","dataDrivenF",0.706288007159467,45666,225,0.00334599564928836,0.00831586095746376,0.00492707922743398,-0.00338878173002978
"729",43,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_6_Months","Full",NA,2023-04-01,2023-06-01,2023-05-01,NA,NA,NA,"6m",31,11,"CovidNew","Fatality","CovidNew-Fatality | Full | Recalibrated Influenza","dataDrivenF",0.706288153869853,45666,225,0.0329435507642642,0.0379048991273237,0.00492707922743398,-0.0329778198998897
"730",55,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_9_Months","Full",NA,2023-04-01,2023-06-01,2023-05-01,NA,NA,NA,"9m",31,11,"CovidNew","Fatality","CovidNew-Fatality | Full | Recalibrated Influenza","dataDrivenF",0.706287811545618,45666,225,0.0228940097413708,0.0278295784286788,0.00492707922743398,-0.0229024992012448
"731",66,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_FullPop","Full",NA,2023-04-01,2023-06-01,2023-05-01,NA,NA,NA,"12m_full",31,11,"CovidNew","Fatality","CovidNew-Fatality | Full | Recalibrated Influenza","dataDrivenF",0.706288740711399,45666,225,0.0176449013599612,0.022561521987362,0.00492707922743398,-0.017634442759928
"732",77,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_Sampled","Full",NA,2023-04-01,2023-06-01,2023-05-01,NA,NA,NA,"12m_150k",31,11,"CovidNew","Fatality","CovidNew-Fatality | Full | Recalibrated Influenza","dataDrivenF",0.706288007159467,45666,225,0.0185910910978669,0.0235067339582516,0.00492707922743398,-0.0185796547308176
"733",92,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_3_Months","Parsimonious",NA,2023-04-01,2023-06-01,2023-05-01,NA,NA,NA,"3m",31,11,"CovidNew","Fatality","CovidNew-Fatality | Parsimonious | Recalibrated Influenza","coverF",0.736162887651631,45666,225,0.00444525483304231,0.00930467746906831,0.00492707922743398,-0.00437759824163433
"734",105,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_6_Months","Parsimonious",NA,2023-04-01,2023-06-01,2023-05-01,NA,NA,NA,"6m",31,11,"CovidNew","Fatality","CovidNew-Fatality | Parsimonious | Recalibrated Influenza","coverF",0.736162887651631,45666,225,0.0410836301982585,0.0459539096967385,0.00492707922743398,-0.0410268304693045
"735",118,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_9_Months","Parsimonious",NA,2023-04-01,2023-06-01,2023-05-01,NA,NA,NA,"9m",31,11,"CovidNew","Fatality","CovidNew-Fatality | Parsimonious | Recalibrated Influenza","coverF",0.736162887651631,45666,225,0.0304678242435385,0.0353220070032959,0.00492707922743398,-0.0303949277758619
"736",129,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_FullPop","Parsimonious",NA,2023-04-01,2023-06-01,2023-05-01,NA,NA,NA,"12m_full",31,11,"CovidNew","Fatality","CovidNew-Fatality | Parsimonious | Recalibrated Influenza","coverF",0.736162887651631,45666,225,0.0236793514434898,0.0285285620741397,0.00492707922743398,-0.0236014828467057
"737",140,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_Sampled","Parsimonious",NA,2023-04-01,2023-06-01,2023-05-01,NA,NA,NA,"12m_150k",31,11,"CovidNew","Fatality","CovidNew-Fatality | Parsimonious | Recalibrated Influenza","coverF",0.736162887651631,45666,225,0.024923671503449,0.0297725826948862,0.00492707922743398,-0.0248455034674522
"738",154,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_3_Months","Full",NA,2023-04-01,2023-06-01,2023-05-01,NA,NA,NA,"3m",31,14,"CovidNew","Hospitalization","CovidNew-Hospitalization | Full | Recalibrated Influenza","dataDrivenH",0.767762341278084,44725,1539,0.332371492470276,0.367893495648227,0.0344102850754612,-0.333483210572766
"739",167,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_6_Months","Full",NA,2023-04-01,2023-06-01,2023-05-01,NA,NA,NA,"6m",31,14,"CovidNew","Hospitalization","CovidNew-Hospitalization | Full | Recalibrated Influenza","dataDrivenH",0.767762499260118,44725,1539,0.099116655158362,0.13418839194961,0.0344102850754612,-0.0997781068741488
"740",180,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_9_Months","Full",NA,2023-04-01,2023-06-01,2023-05-01,NA,NA,NA,"9m",31,14,"CovidNew","Hospitalization","CovidNew-Hospitalization | Full | Recalibrated Influenza","dataDrivenH",0.767762649719197,44725,1539,0.0893768897688584,0.124263501002831,0.0344102850754612,-0.0898532159273698
"741",191,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_FullPop","Full",NA,2023-04-01,2023-06-01,2023-05-01,NA,NA,NA,"12m_full",31,14,"CovidNew","Hospitalization","CovidNew-Hospitalization | Full | Recalibrated Influenza","dataDrivenH",0.7677623713699,44725,1539,0.0884979603933788,0.123245174192321,0.0344102850754612,-0.0888348891168598
"742",202,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_Sampled","Full",NA,2023-04-01,2023-06-01,2023-05-01,NA,NA,NA,"12m_150k",31,14,"CovidNew","Hospitalization","CovidNew-Hospitalization | Full | Recalibrated Influenza","dataDrivenH",0.767762363846946,44725,1539,0.0906301270535844,0.125389644967814,0.0344102850754612,-0.0909793598923528
"743",216,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_3_Months","Parsimonious",NA,2023-04-01,2023-06-01,2023-05-01,NA,NA,NA,"3m",31,14,"CovidNew","Hospitalization","CovidNew-Hospitalization | Parsimonious | Recalibrated Influenza","coverH",0.792640712415315,44725,1539,0.33813907067359,0.374352905570727,0.0344102850754612,-0.339942620495266
"744",230,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_6_Months","Parsimonious",NA,2023-04-01,2023-06-01,2023-05-01,NA,NA,NA,"6m",31,14,"CovidNew","Hospitalization","CovidNew-Hospitalization | Parsimonious | Recalibrated Influenza","coverH",0.792640712415315,44725,1539,0.113785940260515,0.149338515848576,0.0344102850754612,-0.114928230773115
"745",242,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_9_Months","Parsimonious",NA,2023-04-01,2023-06-01,2023-05-01,NA,NA,NA,"9m",31,14,"CovidNew","Hospitalization","CovidNew-Hospitalization | Parsimonious | Recalibrated Influenza","coverH",0.792640712415315,44725,1539,0.106854376195381,0.142251329960382,0.0344102850754612,-0.107841044884921
"746",253,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_FullPop","Parsimonious",NA,2023-04-01,2023-06-01,2023-05-01,NA,NA,NA,"12m_full",31,14,"CovidNew","Hospitalization","CovidNew-Hospitalization | Parsimonious | Recalibrated Influenza","coverH",0.792640712415315,44725,1539,0.106318873294394,0.141580856705477,0.0344102850754612,-0.107170571630016
"747",264,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_Sampled","Parsimonious",NA,2023-04-01,2023-06-01,2023-05-01,NA,NA,NA,"12m_150k",31,14,"CovidNew","Hospitalization","CovidNew-Hospitalization | Parsimonious | Recalibrated Influenza","coverH",0.792640712415315,44725,1539,0.108927606295497,0.144211303375098,0.0344102850754612,-0.109801018299637
"748",35,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_3_Months","Full",NA,2023-04-01,2023-06-01,2023-05-01,NA,NA,NA,"3m",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Full | Recalibrated Influenza","dataDrivenI",0.793815190213325,42357,1170,0.296326138132766,0.325081502175562,0.0276223528578511,-0.297459149317711
"749",168,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_6_Months","Full",NA,2023-04-01,2023-06-01,2023-05-01,NA,NA,NA,"6m",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Full | Recalibrated Influenza","dataDrivenI",0.793814661044612,42357,1170,0.0883105027600174,0.116558103910453,0.0276223528578511,-0.0889357510526019
"750",267,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_9_Months","Full",NA,2023-04-01,2023-06-01,2023-05-01,NA,NA,NA,"9m",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Full | Recalibrated Influenza","dataDrivenI",0.793814961944469,42357,1170,0.0831738241089335,0.111291665816708,0.0276223528578511,-0.0836693129588569
"751",278,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_FullPop","Full",NA,2023-04-01,2023-06-01,2023-05-01,NA,NA,NA,"12m_full",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Full | Recalibrated Influenza","dataDrivenI",0.793814899689326,42357,1170,0.0816125236723332,0.109626873739386,0.0276223528578511,-0.0820045208815349
"752",289,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_Sampled","Full",NA,2023-04-01,2023-06-01,2023-05-01,NA,NA,NA,"12m_150k",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Full | Recalibrated Influenza","dataDrivenI",0.793815304347754,42357,1170,0.0828681620554765,0.110898116502093,0.0276223528578511,-0.0832757636442419
"753",5,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_FullPop","Parsimonious",NA,2023-04-01,2023-06-01,2023-05-01,NA,NA,NA,"12m_full",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Parsimonious | Recalibrated Influenza","coverI",0.760216774482198,42357,1170,0.0884082578090143,0.116347802328212,0.0276223528578511,-0.0887254494703609
"754",16,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_Sampled","Parsimonious",NA,2023-04-01,2023-06-01,2023-05-01,NA,NA,NA,"12m_150k",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Parsimonious | Recalibrated Influenza","coverI",0.760216774482198,42357,1170,0.0898114898959751,0.117764723460212,0.0276223528578511,-0.0901423706023609
"755",303,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_3_Months","Parsimonious",NA,2023-04-01,2023-06-01,2023-05-01,NA,NA,NA,"3m",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Parsimonious | Recalibrated Influenza","coverI",0.760216774482198,42357,1170,0.306921481151518,0.335529657596257,0.0276223528578511,-0.307907304738406
"756",317,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_6_Months","Parsimonious",NA,2023-04-01,2023-06-01,2023-05-01,NA,NA,NA,"6m",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Parsimonious | Recalibrated Influenza","coverI",0.760216774482198,42357,1170,0.0970978436986735,0.125212386097952,0.0276223528578511,-0.0975900332401009
"757",329,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_9_Months","Parsimonious",NA,2023-04-01,2023-06-01,2023-05-01,NA,NA,NA,"9m",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Parsimonious | Recalibrated Influenza","coverI",0.760216774482198,42357,1170,0.0901913464951487,0.118206833740238,0.0276223528578511,-0.0905844808823869
"758",1,"val_rolling_recalibrated","Rolling Recalibrated Influenza","20200101_20200331_Fatality","Full",NA,2020-04-01,2020-06-30,2020-05-16,NA,NA,NA,NA,31,11,"CovidNew","Fatality","CovidNew-Fatality | Full | Rolling Recalibrated Influenza",NA,0.752135189126193,59326,2245,0.0305398339414556,0.00814875415491454,0.0378417557226174,0.0296930015677029
